section,category,subcategory,brand_a,brand_b,trans_ab,trans_ab_pm,avg_qty_a_when_pair,avg_qty_b_when_pair
BACKWALL,2412 - SKM (SIGARET KRETEK MESIN) LTLN,2412B - SKM (SIGARET KRETEK MESIN) LTLN 16,SAMPOERNA,TWIZZ,9,3.0000000000000000,1.5555555555555556,1.00000000000000000000
BACKWALL,2412 - SKM (SIGARET KRETEK MESIN) LTLN,2412C - SKM (SIGARET KRETEK MESIN) LTLN 20,CLIMAX,HS,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
BACKWALL,2412 - SKM (SIGARET KRETEK MESIN) LTLN,2412C - SKM (SIGARET KRETEK MESIN) LTLN 20,CLIMAX,WIN,2,0.66666666666666666667,1.00000000000000000000,1.00000000000000000000
BACKWALL,2412 - SKM (SIGARET KRETEK MESIN) LTLN,2412C - SKM (SIGARET KRETEK MESIN) LTLN 20,DJARUM,DUNHILL,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
BACKWALL,2412 - SKM (SIGARET KRETEK MESIN) LTLN,2412C - SKM (SIGARET KRETEK MESIN) LTLN 20,DJARUM,ESSE,2,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000
BACKWALL,2412 - SKM (SIGARET KRETEK MESIN) LTLN,2412C - SKM (SIGARET KRETEK MESIN) LTLN 20,DJARUM,SAMPOERNA,1,0.50000000000000000000,3.0000000000000000,2.0000000000000000
BACKWALL,2412 - SKM (SIGARET KRETEK MESIN) LTLN,2412C - SKM (SIGARET KRETEK MESIN) LTLN 20,DUNHILL,ESSE,2,0.66666666666666666667,1.00000000000000000000,1.00000000000000000000
BACKWALL,2412 - SKM (SIGARET KRETEK MESIN) LTLN,2412C - SKM (SIGARET KRETEK MESIN) LTLN 20,DUNHILL,HS,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
BACKWALL,2412 - SKM (SIGARET KRETEK MESIN) LTLN,2412C - SKM (SIGARET KRETEK MESIN) LTLN 20,DUNHILL,SAMPOERNA,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
BACKWALL,2412 - SKM (SIGARET KRETEK MESIN) LTLN,2412C - SKM (SIGARET KRETEK MESIN) LTLN 20,DUNHILL,WIN,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
BACKWALL,2412 - SKM (SIGARET KRETEK MESIN) LTLN,2412C - SKM (SIGARET KRETEK MESIN) LTLN 20,ESSE,HS,8,2.6666666666666667,1.00000000000000000000,1.00000000000000000000
BACKWALL,2412 - SKM (SIGARET KRETEK MESIN) LTLN,2412C - SKM (SIGARET KRETEK MESIN) LTLN 20,ESSE,SAMPOERNA,7,2.3333333333333333,1.1250000000000000,1.00000000000000000000
BACKWALL,2412 - SKM (SIGARET KRETEK MESIN) LTLN,2412C - SKM (SIGARET KRETEK MESIN) LTLN 20,HS,SAMPOERNA,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
BACKWALL,2412 - SKM (SIGARET KRETEK MESIN) LTLN,2412C - SKM (SIGARET KRETEK MESIN) LTLN 20,HS,WIN,2,0.66666666666666666667,1.00000000000000000000,1.5000000000000000
BACKWALL,2413 - SKM (SIGARET KRETEK MESIN) FF,2413A - SKM (SIGARET KRETEK MESIN) FF 12,CHIEF,DJI SAM SOE,2,0.66666666666666666667,1.00000000000000000000,1.00000000000000000000
BACKWALL,2413 - SKM (SIGARET KRETEK MESIN) FF,2413A - SKM (SIGARET KRETEK MESIN) FF 12,CHIEF,GUDANG GARAM,4,1.3333333333333333,1.00000000000000000000,1.00000000000000000000
BACKWALL,2413 - SKM (SIGARET KRETEK MESIN) FF,2413A - SKM (SIGARET KRETEK MESIN) FF 12,DIPLOMAT,DJARUM,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
BACKWALL,2413 - SKM (SIGARET KRETEK MESIN) FF,2413A - SKM (SIGARET KRETEK MESIN) FF 12,DIPLOMAT,DJI SAM SOE,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
BACKWALL,2413 - SKM (SIGARET KRETEK MESIN) FF,2413A - SKM (SIGARET KRETEK MESIN) FF 12,DIPLOMAT,GUDANG GARAM,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
BACKWALL,2413 - SKM (SIGARET KRETEK MESIN) FF,2413A - SKM (SIGARET KRETEK MESIN) FF 12,DIPLOMAT,MARLBORO,2,0.66666666666666666667,1.00000000000000000000,1.00000000000000000000
BACKWALL,2413 - SKM (SIGARET KRETEK MESIN) FF,2413A - SKM (SIGARET KRETEK MESIN) FF 12,DJARUM,DJI SAM SOE,3,1.00000000000000000000,1.00000000000000000000,1.3333333333333333
BACKWALL,2413 - SKM (SIGARET KRETEK MESIN) FF,2413A - SKM (SIGARET KRETEK MESIN) FF 12,DJARUM,GUDANG GARAM,25,8.3333333333333333,1.4074074074074074,1.4074074074074074
BACKWALL,2413 - SKM (SIGARET KRETEK MESIN) FF,2413A - SKM (SIGARET KRETEK MESIN) FF 12,DJARUM,MARLBORO,2,0.66666666666666666667,1.5000000000000000,1.5000000000000000
BACKWALL,2413 - SKM (SIGARET KRETEK MESIN) FF,2413A - SKM (SIGARET KRETEK MESIN) FF 12,DJARUM,MR.BROWN,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
BACKWALL,2413 - SKM (SIGARET KRETEK MESIN) FF,2413A - SKM (SIGARET KRETEK MESIN) FF 12,DJARUM,SUKUN,1,0.50000000000000000000,1.00000000000000000000,3.0000000000000000
BACKWALL,2413 - SKM (SIGARET KRETEK MESIN) FF,2413A - SKM (SIGARET KRETEK MESIN) FF 12,DJI SAM SOE,GUDANG GARAM,10,3.3333333333333333,1.00000000000000000000,1.1000000000000000
BACKWALL,2413 - SKM (SIGARET KRETEK MESIN) FF,2413A - SKM (SIGARET KRETEK MESIN) FF 12,DJI SAM SOE,MARLBORO,8,2.6666666666666667,1.00000000000000000000,1.00000000000000000000
BACKWALL,2413 - SKM (SIGARET KRETEK MESIN) FF,2413A - SKM (SIGARET KRETEK MESIN) FF 12,DJI SAM SOE,SUKUN,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
BACKWALL,2413 - SKM (SIGARET KRETEK MESIN) FF,2413A - SKM (SIGARET KRETEK MESIN) FF 12,DJI SAM SOE,ZIGA,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
BACKWALL,2413 - SKM (SIGARET KRETEK MESIN) FF,2413A - SKM (SIGARET KRETEK MESIN) FF 12,GUDANG GARAM,MARLBORO,8,2.6666666666666667,1.5000000000000000,1.2500000000000000
BACKWALL,2413 - SKM (SIGARET KRETEK MESIN) FF,2413A - SKM (SIGARET KRETEK MESIN) FF 12,GUDANG GARAM,SAMPOERNA,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
BACKWALL,2413 - SKM (SIGARET KRETEK MESIN) FF,2413A - SKM (SIGARET KRETEK MESIN) FF 12,GUDANG GARAM,SUKUN,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
BACKWALL,2413 - SKM (SIGARET KRETEK MESIN) FF,2413A - SKM (SIGARET KRETEK MESIN) FF 12,GUDANG GARAM,ZIGA,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
BACKWALL,2413 - SKM (SIGARET KRETEK MESIN) FF,2413A - SKM (SIGARET KRETEK MESIN) FF 12,MARLBORO,SAMPOERNA,2,0.66666666666666666667,1.00000000000000000000,1.00000000000000000000
BACKWALL,2413 - SKM (SIGARET KRETEK MESIN) FF,2413A - SKM (SIGARET KRETEK MESIN) FF 12,MARLBORO,ZIGA,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
BACKWALL,2413 - SKM (SIGARET KRETEK MESIN) FF,2413B - SKM (SIGARET KRETEK MESIN) FF 16,ASPRO,GUDANG GARAM,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
BACKWALL,2413 - SKM (SIGARET KRETEK MESIN) FF,2413B - SKM (SIGARET KRETEK MESIN) FF 16,ASPRO,MARLBORO,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
BACKWALL,2413 - SKM (SIGARET KRETEK MESIN) FF,2413B - SKM (SIGARET KRETEK MESIN) FF 16,DIPLOMAT,MARLBORO,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
BACKWALL,2413 - SKM (SIGARET KRETEK MESIN) FF,2413B - SKM (SIGARET KRETEK MESIN) FF 16,DJARUM,GUDANG GARAM,6,2.0000000000000000,1.3333333333333333,1.1666666666666667
BACKWALL,2413 - SKM (SIGARET KRETEK MESIN) FF,2413B - SKM (SIGARET KRETEK MESIN) FF 16,DJARUM,MARLBORO,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
BACKWALL,2413 - SKM (SIGARET KRETEK MESIN) FF,2413B - SKM (SIGARET KRETEK MESIN) FF 16,GUDANG GARAM,MARLBORO,2,0.66666666666666666667,1.00000000000000000000,1.00000000000000000000
BACKWALL,2413 - SKM (SIGARET KRETEK MESIN) FF,2413B - SKM (SIGARET KRETEK MESIN) FF 16,GUDANG GARAM,SUKUN,3,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000
BACKWALL,2413 - SKM (SIGARET KRETEK MESIN) FF,2413B - SKM (SIGARET KRETEK MESIN) FF 16,MARLBORO,SUKUN,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
BACKWALL,2413 - SKM (SIGARET KRETEK MESIN) FF,2413C - SKM (SIGARET KRETEK MESIN) FF 20,MARLBORO,WIN,2,0.66666666666666666667,1.00000000000000000000,1.00000000000000000000
BACKWALL,2414 - SPM (SIGARET PUTIH MESIN),2414A - SPM (SIGARET PUTIH MESIN),CAMEL,DUNHILL,3,1.00000000000000000000,1.3333333333333333,1.6666666666666667
BACKWALL,2414 - SPM (SIGARET PUTIH MESIN),2414A - SPM (SIGARET PUTIH MESIN),CAMEL,ESSE,1,0.33333333333333333333,2.0000000000000000,1.00000000000000000000
BACKWALL,2414 - SPM (SIGARET PUTIH MESIN),2414A - SPM (SIGARET PUTIH MESIN),CAMEL,FORTE,2,0.66666666666666666667,1.5000000000000000,1.00000000000000000000
BACKWALL,2414 - SPM (SIGARET PUTIH MESIN),2414A - SPM (SIGARET PUTIH MESIN),CAMEL,LUCKY STRIKE,6,2.0000000000000000,1.00000000000000000000,1.00000000000000000000
BACKWALL,2414 - SPM (SIGARET PUTIH MESIN),2414A - SPM (SIGARET PUTIH MESIN),CAMEL,MARLBORO,5,1.6666666666666667,1.8000000000000000,1.2000000000000000
BACKWALL,2414 - SPM (SIGARET PUTIH MESIN),2414A - SPM (SIGARET PUTIH MESIN),DUNHILL,LUCKY STRIKE,2,0.66666666666666666667,1.00000000000000000000,1.00000000000000000000
BACKWALL,2414 - SPM (SIGARET PUTIH MESIN),2414A - SPM (SIGARET PUTIH MESIN),DUNHILL,MARLBORO,5,1.6666666666666667,1.00000000000000000000,1.2000000000000000
BACKWALL,2414 - SPM (SIGARET PUTIH MESIN),2414A - SPM (SIGARET PUTIH MESIN),LUCKY STRIKE,MARLBORO,6,2.0000000000000000,1.1666666666666667,1.00000000000000000000
BACKWALL,2415 - SIGARET ELEKTRIK,2415C - LIQUID,DJOY,VUSE,3,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000
BACKWALL,"2421 - LIGHTER, MATCHES & PAPER","2421A - LIGHTER,MATCHES,PAPER",ALFAMART,CRICKET,2,0.66666666666666666667,1.5000000000000000,1.5000000000000000
BCTB (FLOOR),1113 - MINERAL WATER,1113A - MINERAL WATER CUP,ALFAMART,AQUA,6,2.0000000000000000,2.6666666666666667,1.00000000000000000000
BCTB (FLOOR),1113 - MINERAL WATER,1113A - MINERAL WATER CUP,ALFAMART,VIT,11,3.6666666666666667,1.1818181818181818,1.2727272727272727
BCTB (FLOOR),1113 - MINERAL WATER,1113A - MINERAL WATER CUP,AQUA,VIT,5,1.6666666666666667,1.00000000000000000000,1.6000000000000000
BCTB (FLOOR),1119 - MINERAL WATER GALON,1119A - MINERAL WATER GALON 15-19L,AQUA,CLUB,66,22.0000000000000000,1.1818181818181818,1.2575757575757576
BCTB (FLOOR),1119 - MINERAL WATER GALON,1119A - MINERAL WATER GALON 15-19L,AQUA,LE MINERALE,370,123.3333333333333333,1.1783783783783784,1.2864864864864865
BCTB (FLOOR),1119 - MINERAL WATER GALON,1119A - MINERAL WATER GALON 15-19L,AQUA,VIT,131,43.6666666666666667,1.2519083969465649,1.2213740458015267
BCTB (FLOOR),1119 - MINERAL WATER GALON,1119A - MINERAL WATER GALON 15-19L,CLUB,FOR 3,43,14.3333333333333333,1.5348837209302326,1.6046511627906977
BCTB (FLOOR),1119 - MINERAL WATER GALON,1119A - MINERAL WATER GALON 15-19L,CLUB,LE MINERALE,5,1.6666666666666667,1.2000000000000000,1.4000000000000000
BCTB (FLOOR),1119 - MINERAL WATER GALON,1119A - MINERAL WATER GALON 15-19L,CLUB,PASQUA,40,13.3333333333333333,1.7000000000000000,1.0250000000000000
BCTB (FLOOR),1119 - MINERAL WATER GALON,1119A - MINERAL WATER GALON 15-19L,FOR 3,PASQUA,10,3.3333333333333333,1.00000000000000000000,1.00000000000000000000
BCTB (FLOOR),1119 - MINERAL WATER GALON,1119A - MINERAL WATER GALON 15-19L,LE MINERALE,VIT,13,4.3333333333333333,1.3076923076923077,1.0769230769230769
BCTB (FLOOR),1119 - MINERAL WATER GALON,1119C - GALON,AQUA,VIT,1,0.50000000000000000000,9.0000000000000000,1.00000000000000000000
BCTB (FLOOR),6121 - PACK EGG (KAMPUNG),6121A - PACK EGG (KAMPUNG),ALFAMART,PAK MANCUNG,9,3.0000000000000000,5.8181818181818182,9.2727272727272727
BEVERAGES,1115 - REMEDIES DRINK,1115B - REMEDIES DRINK BOX,ADEM SARI,SCRUBBER,2,0.66666666666666666667,1.00000000000000000000,1.00000000000000000000
BEVERAGES,1115 - REMEDIES DRINK,1115B - REMEDIES DRINK BOX,HUANG GONG,LO HAN KUO,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
BEVERAGES,1121 - DESSERT,1121A - NATA DE COCO (PERSONAL PACK),INACO,WONG COCO,1,0.33333333333333333333,1.00000000000000000000,2.0000000000000000
BEVERAGES,1121 - DESSERT,1121A - NATA DE COCO (PERSONAL PACK),KARA,WONG COCO,10,3.3333333333333333,1.3000000000000000,1.6000000000000000
BEVERAGES,1141 - SYRUP,1141A - SYRUP BOTTLE & POUCH,KURNIA,SARANG TAWON,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
BEVERAGES,1141 - SYRUP,1141A - SYRUP BOTTLE & POUCH,MARJAN,SARANG TAWON,2,0.66666666666666666667,1.5000000000000000,1.5000000000000000
BEVERAGES,1141 - SYRUP,1141A - SYRUP BOTTLE & POUCH,MARJAN,SIROP CAP BANGAU,2,0.66666666666666666667,2.0000000000000000,1.5000000000000000
BEVERAGES,1154 - RTD TEA,1154C - RTD TEA TETRAPACK 1L,SOSRO,ULTRA,14,4.6666666666666667,2.0000000000000000,2.0714285714285714
BEVERAGES,1231 - TRADITIONAL DRINK,1231A - TRADITIONAL DRINK SACHET 4-8S,AMH,ANGET SARI,14,4.6666666666666667,1.0714285714285714,1.00000000000000000000
BEVERAGES,1231 - TRADITIONAL DRINK,1231A - TRADITIONAL DRINK SACHET 4-8S,AMH,SIDOMUNCUL,13,4.3333333333333333,1.00000000000000000000,1.0714285714285714
BEVERAGES,1231 - TRADITIONAL DRINK,1231A - TRADITIONAL DRINK SACHET 4-8S,AMH,XTRAGIN,4,1.3333333333333333,1.00000000000000000000,1.00000000000000000000
BEVERAGES,1231 - TRADITIONAL DRINK,1231A - TRADITIONAL DRINK SACHET 4-8S,ANGET SARI,SIDOMUNCUL,12,4.0000000000000000,1.0833333333333333,1.1666666666666667
BEVERAGES,1231 - TRADITIONAL DRINK,1231A - TRADITIONAL DRINK SACHET 4-8S,ANGET SARI,XTRAGIN,2,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000
BEVERAGES,1231 - TRADITIONAL DRINK,1231A - TRADITIONAL DRINK SACHET 4-8S,SIDOMUNCUL,XTRAGIN,6,2.0000000000000000,1.1428571428571429,1.00000000000000000000
BEVERAGES,2023 - TETRAPACK LIQUID MILK,2023D - TETRAPAK LIQUID MILK 900-1000ML,DIAMOND,FRISIAN FLAG,32,10.6666666666666667,1.0571428571428571,1.0571428571428571
BEVERAGES,2023 - TETRAPACK LIQUID MILK,2023D - TETRAPAK LIQUID MILK 900-1000ML,DIAMOND,GREENFIELDS,47,15.6666666666666667,1.5208333333333333,1.2708333333333333
BEVERAGES,2023 - TETRAPACK LIQUID MILK,2023D - TETRAPAK LIQUID MILK 900-1000ML,DIAMOND,INDOMILK,26,8.6666666666666667,1.0384615384615385,1.1923076923076923
BEVERAGES,2023 - TETRAPACK LIQUID MILK,2023D - TETRAPAK LIQUID MILK 900-1000ML,DIAMOND,ULTRA,62,20.6666666666666667,1.2500000000000000,1.3281250000000000
BEVERAGES,2023 - TETRAPACK LIQUID MILK,2023D - TETRAPAK LIQUID MILK 900-1000ML,FRISIAN FLAG,GREENFIELDS,37,12.3333333333333333,1.1842105263157895,1.1315789473684211
BEVERAGES,2023 - TETRAPACK LIQUID MILK,2023D - TETRAPAK LIQUID MILK 900-1000ML,FRISIAN FLAG,INDOMILK,135,45.0000000000000000,1.6815286624203822,1.9872611464968153
BEVERAGES,2023 - TETRAPACK LIQUID MILK,2023D - TETRAPAK LIQUID MILK 900-1000ML,FRISIAN FLAG,ULTRA,212,70.6666666666666667,1.6571428571428571,1.7918367346938776
BEVERAGES,2023 - TETRAPACK LIQUID MILK,2023D - TETRAPAK LIQUID MILK 900-1000ML,GREENFIELDS,INDOMILK,22,7.3333333333333333,1.2916666666666667,1.0833333333333333
BEVERAGES,2023 - TETRAPACK LIQUID MILK,2023D - TETRAPAK LIQUID MILK 900-1000ML,GREENFIELDS,ULTRA,124,41.3333333333333333,1.1044776119402985,1.2089552238805970
BEVERAGES,2023 - TETRAPACK LIQUID MILK,2023D - TETRAPAK LIQUID MILK 900-1000ML,INDOMILK,ULTRA,119,39.6666666666666667,2.3021582733812950,2.1438848920863309
BEVERAGES,2023 - TETRAPACK LIQUID MILK,2023E - TETRAPAK LIQUID MILK PACKED,DANCOW,FRISIAN FLAG,13,4.3333333333333333,1.2000000000000000,1.1000000000000000
BEVERAGES,2023 - TETRAPACK LIQUID MILK,2023E - TETRAPAK LIQUID MILK PACKED,DANCOW,INDOMILK,7,2.3333333333333333,2.0000000000000000,1.5714285714285714
BEVERAGES,2023 - TETRAPACK LIQUID MILK,2023E - TETRAPAK LIQUID MILK PACKED,DANCOW,MILO,13,4.3333333333333333,1.0769230769230769,1.4615384615384615
BEVERAGES,2023 - TETRAPACK LIQUID MILK,2023E - TETRAPAK LIQUID MILK PACKED,FRISIAN FLAG,INDOMILK,56,18.6666666666666667,1.1884057971014493,1.2463768115942029
BEVERAGES,2023 - TETRAPACK LIQUID MILK,2023E - TETRAPAK LIQUID MILK PACKED,FRISIAN FLAG,MILO,75,25.0000000000000000,1.2680412371134021,1.3402061855670103
BEVERAGES,2023 - TETRAPACK LIQUID MILK,2023E - TETRAPAK LIQUID MILK PACKED,INDOMILK,MILO,22,7.3333333333333333,1.0400000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2221 - CAN BISCUIT,2221A - CAN BISCUIT,ALFAMART,KHONG GUAN,7,2.3333333333333333,1.00000000000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2221 - CAN BISCUIT,2221A - CAN BISCUIT,ALFAMART,MONDE,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2221 - CAN BISCUIT,2221A - CAN BISCUIT,ALFAMART,NISSIN,3,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2221 - CAN BISCUIT,2221A - CAN BISCUIT,ALFAMART,TANGO,2,0.66666666666666666667,1.00000000000000000000,2.0000000000000000
BISC & CONFECTIONARY,2221 - CAN BISCUIT,2221A - CAN BISCUIT,KHONG GUAN,MONDE,9,3.0000000000000000,1.1000000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2221 - CAN BISCUIT,2221A - CAN BISCUIT,KHONG GUAN,NISSIN,9,3.0000000000000000,1.00000000000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2221 - CAN BISCUIT,2221A - CAN BISCUIT,KHONG GUAN,TANGO,4,1.3333333333333333,1.00000000000000000000,1.7500000000000000
BISC & CONFECTIONARY,2221 - CAN BISCUIT,2221A - CAN BISCUIT,MONDE,NISSIN,9,3.0000000000000000,1.00000000000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2221 - CAN BISCUIT,2221A - CAN BISCUIT,MONDE,TANGO,3,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2221 - CAN BISCUIT,2221A - CAN BISCUIT,NISSIN,TANGO,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222B - COOKIES BISCUIT 40-60G,CHOCOLITO,HELLO PANDA,48,16.0000000000000000,1.2187500000000000,1.2656250000000000
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222B - COOKIES BISCUIT 40-60G,CHOCOLITO,LEMONILO,9,3.0000000000000000,1.1000000000000000,1.2000000000000000
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222B - COOKIES BISCUIT 40-60G,CHOCOLITO,LOTTE,13,4.3333333333333333,1.9642857142857143,1.2500000000000000
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222B - COOKIES BISCUIT 40-60G,CHOCOLITO,PAROTI,11,3.6666666666666667,1.3125000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222B - COOKIES BISCUIT 40-60G,HELLO PANDA,LEMONILO,62,20.6666666666666667,1.2808988764044944,1.1685393258426966
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222B - COOKIES BISCUIT 40-60G,HELLO PANDA,LOTTE,35,11.6666666666666667,1.1228070175438596,1.1052631578947368
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222B - COOKIES BISCUIT 40-60G,HELLO PANDA,PAROTI,36,12.0000000000000000,1.1132075471698113,1.0188679245283019
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222B - COOKIES BISCUIT 40-60G,LEMONILO,LOTTE,11,3.6666666666666667,1.0833333333333333,1.00000000000000000000
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222B - COOKIES BISCUIT 40-60G,LEMONILO,PAROTI,71,23.6666666666666667,1.1744186046511628,1.0697674418604651
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222B - COOKIES BISCUIT 40-60G,LOTTE,PAROTI,8,2.6666666666666667,1.00000000000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222C - COOKIES BISCUIT 61-100G,DILAN,GOOD TIME,1,0.33333333333333333333,2.0000000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222C - COOKIES BISCUIT 61-100G,GOOD TIME,MONDE,6,2.0000000000000000,1.2857142857142857,1.00000000000000000000
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222C - COOKIES BISCUIT 61-100G,GOOD TIME,NEXTAR,75,25.0000000000000000,1.3437500000000000,1.2083333333333333
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222C - COOKIES BISCUIT 61-100G,GOOD TIME,NISSIN,129,43.0000000000000000,1.1748251748251748,1.1468531468531469
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222C - COOKIES BISCUIT 61-100G,GOOD TIME,ROMA,27,9.0000000000000000,1.1111111111111111,1.0740740740740741
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222C - COOKIES BISCUIT 61-100G,MONDE,NEXTAR,7,2.3333333333333333,1.3750000000000000,1.7500000000000000
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222C - COOKIES BISCUIT 61-100G,MONDE,NISSIN,16,5.3333333333333333,1.1176470588235294,1.1176470588235294
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222C - COOKIES BISCUIT 61-100G,MONDE,ROMA,2,0.66666666666666666667,1.00000000000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222C - COOKIES BISCUIT 61-100G,NEXTAR,NISSIN,29,9.6666666666666667,1.0270270270270270,1.0270270270270270
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222C - COOKIES BISCUIT 61-100G,NEXTAR,ROMA,15,5.0000000000000000,1.0666666666666667,1.0666666666666667
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222C - COOKIES BISCUIT 61-100G,NISSIN,ROMA,8,2.6666666666666667,1.00000000000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222D - COOKIES BISCUIT 110-200G,BISKUAT,KOKOLA,30,10.0000000000000000,1.3055555555555556,1.3888888888888889
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222D - COOKIES BISCUIT 110-200G,BISKUAT,MONDE,42,14.0000000000000000,1.2790697674418605,1.0697674418604651
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222D - COOKIES BISCUIT 110-200G,BISKUAT,NISSIN,28,9.3333333333333333,1.1290322580645161,1.1612903225806452
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222D - COOKIES BISCUIT 110-200G,BISKUAT,UNIBIS,10,3.3333333333333333,1.0909090909090909,1.00000000000000000000
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222D - COOKIES BISCUIT 110-200G,KOKOLA,MONDE,10,3.3333333333333333,1.0909090909090909,1.1818181818181818
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222D - COOKIES BISCUIT 110-200G,KOKOLA,NISSIN,14,4.6666666666666667,1.1250000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222D - COOKIES BISCUIT 110-200G,MONDE,NISSIN,35,11.6666666666666667,1.0243902439024390,1.0975609756097561
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222D - COOKIES BISCUIT 110-200G,NISSIN,UNIBIS,4,1.3333333333333333,1.00000000000000000000,1.2500000000000000
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222E - COOKIES BISCUIT 250-300G,KHONG GUAN,ROMA,22,7.3333333333333333,1.0454545454545455,1.1363636363636364
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222E - COOKIES BISCUIT 250-300G,NISSIN,ROMA,27,9.0000000000000000,1.1785714285714286,1.2857142857142857
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222F - HEALTHY COOKIES BISCUIT,7+,FITBAR,29,9.6666666666666667,1.2876712328767123,1.2054794520547945
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222F - HEALTHY COOKIES BISCUIT,7+,L-MEN,5,1.6666666666666667,1.00000000000000000000,1.2857142857142857
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222F - HEALTHY COOKIES BISCUIT,7+,MILO,2,0.66666666666666666667,1.00000000000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222F - HEALTHY COOKIES BISCUIT,7+,SOY JOY,20,6.6666666666666667,1.3333333333333333,1.3571428571428571
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222F - HEALTHY COOKIES BISCUIT,7+,TROPICANA,15,5.0000000000000000,1.2608695652173913,1.6956521739130435
